-365
-294
-163
-64
-17
22
66
109
116
105
113
116
130
214
366
536
713
785
586
216
-55
-163
-262
-376
-432
-528
-740
-1016
-1295
-1526
-1688
-1817
-1920
-2027
-2184
-2252
-2092
-1829
-1636
-1477
-1265
-1061
-915
-768
-638
-606
-601
-527
-390
-226
-50
125
260
337
419
553
686
773
762
689
668
652
583
539
515
487
527
588
534
416
354
310
276
300
328
344
381
420
433
352
201
52
-93
-223
-343
-518
-779
-1054
-1286
-1482
-1661
-1808
-1868
-1821
-1685
-1497
-1283
-1058
-827
-567
-282
-48
144
396
654
866
1139
1505
1884
2198
2397
2492
2518
2492
2488
2540
2583
2629
2728
2843
2979
3204
3519
3866
4153
4333
4487
4779
5300
5871
6330
6927
8018
9638
11310
12320
12320
11714
11237
11167
11500
11920
11917
11724
11928
12768
13678
13747
13323
13209
12899
11991
11539
11975
12346
12215
11884
11429
10728
10025
9501
8654
7236
5861
4709
3327
2042
1318
629
-755
-2583
-4024
-5044
-6045
-6789
-7056
-7212
-7446
-7552
-7490
-7413
-7738
-8485
-8882
-8812
-9116
-9929
-10447
-10531
-10686
-10886
-10833
-10974
-11499
-11451
-11005
-11058
-10849
-9923
-9309
-9297
-9392
-9321
-8773
-7949
-7622
-7962
-8542
-8693
-8097
-7252
-6520
-5839
-5233
-4727
-4151
-3419
-2621
-1818
-1145
-831
-876
-1008
-998
-903
-912
-1017
-1103
-1073
-918
-778
-669
-479
-292
-277
-334
-369
-409
-445
-519
-568
-485
-400
-400
-385
-338
-293
-229
-181
-193
-235
-274
-334
-379
-348
-334
-343
-251
-187
-273
-280
-161
-91
-65
-81
-121
-110
-70
-60
-69
-84
-120
-152
-112
-47
-72
-131
-92
-35
-35
-23
100
295
387
357
329
315
278
224
132
30
-5
-2
-10
9
50
50
65
141
125
56
91
115
39
-8
6
20
36
47
30
8
20
103
182
158
147
246
388
479
499
532
582
559
513
511
494
466
522
637
681
638
582
558
560
595
663
662
505
334
358
472
460
430
495
556
634
764
891
998
1104
1246
1391
1404
1354
1400
1468
1523
1593
1612
1570
1534
1540
1568
1569
1558
1534
1478
1394
1305
1302
1265
924
469
369
590
818
975
1131
1304
1453
1504
1434
1299
1113
871
671
607
614
640
662
615
509
436
472
533
461
260
70
27
111
143
88
128
211
157
95
120
116
26
-157
-390
-425
-233
-109
-152
-184
-156
-115
-46
